forecast_termin,runended,time,temperature,windDirection,windSpeed_mps,windSpeed_beaufort,windSpeed_name,windGust,humidity,pressure,cloudiness,lowClouds,mediumClouds,highClouds,dewpointTemperature,windSpeed_kmh,row_id,location
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T01:00:00Z,25.3,100,11.5,6,Liten kuling,,94.9,1000.7,100,96.1,81.2,100,24.4,41.4,1,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T02:00:00Z,25.1,102.5,11.6,6,Liten kuling,,95.7,1001.4,100,100,88.3,100,24.3,41.76,2,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T03:00:00Z,25.7,101.6,11.5,6,Liten kuling,,94.3,1001.5,100,100,98.4,100,24.8,41.4,3,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T04:00:00Z,25.5,95.6,11.4,6,Liten kuling,,94.4,1001.3,100,100,43.7,100,24.5,41.04,4,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T05:00:00Z,26.1,102.6,11.2,6,Liten kuling,,95.1,1001.3,100,100,60.2,100,24.9,40.32,5,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T06:00:00Z,26,103.9,10,5,Frisk bris,,91.7,1000.7,100,96.9,64.1,100,24.5,36,6,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T07:00:00Z,26.2,97.5,9.7,5,Frisk bris,,90.6,999.9,100,96.9,45.3,100,24.6,34.92,7,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T08:00:00Z,25.7,101.9,9.4,5,Frisk bris,,94,999.6,100,97.7,47.7,100,24.7,33.84,8,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T09:00:00Z,26.1,93.8,9.8,5,Frisk bris,,91.6,999.8,100,96.9,10.2,100,24.7,35.28,9,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T10:00:00Z,26.1,91.5,9.6,5,Frisk bris,,91.1,1000.3,100,100,23.4,100,24.6,34.56,10,Stanley
2023-09-02T00:00:00Z,2023-09-01T23:51:21Z,2023-09-02T11:00:00Z,26.1,84.2,9.2,5,Frisk bris,,89.7,1000.8,100,94.5,11.7,96.9,24.3,33.12,11,Stanley
